fecha;customer_name;country;city;ship_mode;categories;product;price;quantity
1/4/11;Harry Nelson;Italy;Treviso;PRIORITY;office supplies and binders;Wilson Jones Binding Machine, Recycled;$296;6
1/4/11;Harry Nelson;Italy;Treviso;PRIORITY;technology and accessories;SanDisk Flash Drive, Programmable;$123;3
1/4/11;Kayla Tearle;Italy;Rome;PRIORITY;technology and phones;Apple Signal Booster, Full Size;$497;6
4/4/11;Daryl Claypool;France;Le Havre;ECONOMY;office supplies and fasteners;OIC Rubber Bands, Metal;$86;5
4/4/11;Aaron Bootman;United Kingdom;Edinburgh;ECONOMY;office supplies and art;Binney & Smith Markers, Fluorescent;$51;2
4/4/11;Aaron Bootman;United Kingdom;Edinburgh;ECONOMY;office supplies and labels;Novimex Shipping Labels, Alphabetical;$32;3
4/4/11;Alexandra Macdonald;France;Saint-Priest;PRIORITY;furniture and chairs;Office Star Rocking Chair, Red;$507;4
5/4/11;Alexandra Macdonald;France;La Seyne-sur-Mer;ECONOMY;office supplies and appliances;Breville Microwave, White;$1.889;7
5/4/11;Alexandra Macdonald;France;La Seyne-sur-Mer;ECONOMY;office supplies and binders;Cardinal Binding Machine, ECONOMY;$498;10
6/4/11;Skye McCaffrey;France;Lattes;ECONOMY;office supplies and labels;Smead Round Labels, 5000 Label Set;$15;2
6/4/11;Skye McCaffrey;France;Lattes;ECONOMY;office supplies and paper;Green Bar Message Books, Recycled;$47;2
6/4/11;Michelle Barrett;Switzerland;Geneva;ECONOMY;office supplies and appliances;KitchenAid Toaster, White;$584;7
7/4/11;Evie Rees;France;Le Blanc-Mesnil;ECONOMY;office supplies and binders;Cardinal Binder, Clear;$53;4
7/4/11;Evie Rees;France;Le Blanc-Mesnil;ECONOMY;office supplies and supplies;Acme Scissors, Easy Grip;$81;3
7/4/11;David Harney;Germany;Essen;PLUS;office supplies and appliances;KitchenAid Toaster, Red;$538;7
7/4/11;David Harney;Germany;Essen;PLUS;office supplies and art;Stanley Pens, Water Color;$119;9
7/4/11;David Harney;Germany;Essen;PLUS;office supplies and envelopes;GlobeWeis Peel and Seal, Security-Tint;$48;2
7/4/11;David Harney;Germany;Essen;PLUS;office supplies and storage;Fellowes Trays, Single Width;$413;8
7/4/11;David Harney;Germany;Essen;PLUS;office supplies and storage;Rogers Folders, Wire Frame;$80;3
9/4/11;Kaitlyn Dorsch;Portugal;Coimbra;PLUS;office supplies and art;Binney & Smith Canvas, Blue;$205;8
9/4/11;Kaitlyn Dorsch;Portugal;Coimbra;PLUS;office supplies and envelopes;Cameo Business Envelopes, Security-Tint;$17;2
11/4/11;Logan Tilley;Germany;Bonn;PLUS;furniture and furnishings;Advantus Clock, Black;$257;5
11/4/11;Logan Tilley;Germany;Bonn;PLUS;office supplies and art;BIC Highlighters, Water Color;$44;2
11/4/11;Logan Tilley;Germany;Bonn;PLUS;office supplies and labels;Harbour Creations Round Labels, 5000 Label Set;$64;9
11/4/11;Logan Tilley;Germany;Bonn;PLUS;technology and copiers;Canon Copy Machine, Digital;$785;3
11/4/11;Logan Tilley;Germany;Bonn;PLUS;technology and phones;Cisco Signal Booster, Full Size;$306;2
11/4/11;Corey Norton;France;Marseille;ECONOMY;technology and accessories;Belkin Flash Drive, Bluetooth;$294;7
12/4/11;Owen Howell;Spain;Ponferrada;PLUS;furniture and chairs;Novimex Steel Folding Chair, Red;$66;1
12/4/11;Owen Howell;Spain;Ponferrada;PLUS;office supplies and art;Binney & Smith Highlighters, Fluorescent;$54;3
12/4/11;Owen Howell;Spain;Ponferrada;PLUS;office supplies and art;Binney & Smith Markers, Easy-Erase;$97;4
12/4/11;Owen Howell;Spain;Ponferrada;PLUS;office supplies and binders;Avery Binder Covers, Clear;$21;2
12/4/11;Owen Howell;Spain;Ponferrada;PLUS;office supplies and binders;Cardinal Binder Covers, ECONOMY;$24;2
12/4/11;Molly Palmer;Sweden;Nacka;PRIORITY;technology and phones;Nokia Headset, VoIP;$73;2
14/4/11;Nicholas Carey;United Kingdom;Crewe;ECONOMY;office supplies and art;Binney & Smith Markers, Blue;$169;7
14/4/11;Nicholas Carey;United Kingdom;Crewe;ECONOMY;technology and machines;Okidata Inkjet, Durable;$625;2
14/4/11;Eve Bates;Germany;Duisburg;PRIORITY;office supplies and storage;Eldon File Cart, Single Width;$576;5
15/4/11;Molly Palmer;France;Montigny-le-Bretonneux;PLUS;office supplies and art;Stanley Highlighters, Water Color;$36;2
16/4/11;Gerald Galvan;Netherlands;Apeldoorn;ECONOMY;office supplies and paper;Enermax Parchment Paper, Multicolor;$17;2
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;office supplies and art;Boston Highlighters, Blue;$57;3
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;office supplies and binders;Cardinal Binder Covers, ECONOMY;$24;2
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;office supplies and fasteners;Advantus Clamps, Metal;$39;2
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;office supplies and paper;SanDisk Cards & Envelopes, Recycled;$242;5
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;office supplies and storage;Eldon Lockers, Blue;$475;4
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;office supplies and storage;Rogers Box, Blue;$58;4
18/4/11;Benjamin Lee;Italy;Brindisi;PLUS;technology and accessories;Memorex Mouse, Erganomic;$312;12
18/4/11;Donald Pak;Germany;Hamburg;ECONOMY;office supplies and binders;Acco Hole Reinforcements, Clear;$31;5
18/4/11;Donald Pak;Germany;Hamburg;ECONOMY;office supplies and labels;Novimex Shipping Labels, Alphabetical;$65;6
18/4/11;Donald Pak;Germany;Hamburg;ECONOMY;office supplies and storage;Fellowes Folders, Industrial;$48;2
18/4/11;Donald Pak;Germany;Hamburg;ECONOMY;office supplies and supplies;Acme Ruler, Steel;$81;5
18/4/11;Alexander Bennett;France;Fontainebleau;ECONOMY;technology and machines;Panasonic Printer, Red;$2.017;9
19/4/11;Koby Tompson;France;Riom;ECONOMY;office supplies and art;Boston Markers, Fluorescent;$83;3
19/4/11;Mackenzie Whitford;France;Limoges;PLUS;office supplies and binders;Avery Binder Covers, Durable;$13;1
20/4/11;Sofia de Castella;Germany;Potsdam;ECONOMY;office supplies and storage;Tenex File Cart, Blue;$360;3
20/4/11;Eve Spencer;United Kingdom;Lowestoft;ECONOMY;office supplies and art;BIC Highlighters, Water Color;$66;3
20/4/11;Eve Spencer;United Kingdom;Lowestoft;ECONOMY;office supplies and labels;Smead File Folder Labels, Alphabetical;$26;3
20/4/11;Eve Spencer;United Kingdom;Lowestoft;ECONOMY;office supplies and paper;Eaton Cards & Envelopes, Multicolor;$186;4
20/4/11;Eve Spencer;United Kingdom;Lowestoft;ECONOMY;technology and phones;Cisco Speaker Phone, VoIP;$693;5
20/4/11;Amy Nixon;Ireland;Dublin;ECONOMY;technology and phones;Apple Office Telephone, Cordless;$238;7
21/4/11;Sebastian McClelland;Spain;Elx;ECONOMY;office supplies and binders;Wilson Jones Index Tab, ECONOMY;$39;6
21/4/11;Sebastian McClelland;Spain;Elx;ECONOMY;technology and phones;Samsung Speaker Phone, VoIP;$444;4
22/4/11;Luca Varley;France;Sannois;ECONOMY;office supplies and labels;Hon Legal Exhibit Labels, Adjustable;$18;2
22/4/11;Luca Varley;France;Sannois;ECONOMY;technology and phones;Cisco Signal Booster, with Caller ID;$645;5
25/4/11;Tara Hines;Netherlands;Rotterdam;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Water Color;$39;3
26/4/11;Jay Andrews;United Kingdom;Halifax;ECONOMY;office supplies and storage;Fellowes Folders, Single Width;$159;6
26/4/11;Ava Giles;Germany;Duisburg;ECONOMY;office supplies and supplies;Fiskars Trimmer, Easy Grip;$176;4
26/4/11;Gracie Powell;France;Paris;IMMEDIATE;technology and phones;Nokia Headset, with Caller ID;$684;11
26/4/11;Kristal McCaslin;Italy;Milan;ECONOMY;furniture and chairs;Novimex Chairmat, Red;$45;2
27/4/11;Mariam McMeckan;Spain;Rub�;ECONOMY;furniture and bookcases;Ikea 3-Shelf Cabinet, Pine;$719;5
27/4/11;Mariam McMeckan;Spain;Rub�;ECONOMY;office supplies and appliances;KitchenAid Toaster, White;$334;4
27/4/11;Lori Miller;France;Le Petit-Quevilly;ECONOMY;furniture and chairs;Harbour Creations Executive Leather Armchair, Red;$1.713;4
27/4/11;Lori Miller;France;Le Petit-Quevilly;ECONOMY;furniture and chairs;Hon Rocking Chair, Black;$808;7
27/4/11;Lori Miller;France;Le Petit-Quevilly;ECONOMY;office supplies and binders;Cardinal Hole Reinforcements, Clear;$5;1
27/4/11;Lori Miller;France;Le Petit-Quevilly;ECONOMY;office supplies and labels;Novimex Legal Exhibit Labels, Alphabetical;$31;3
27/4/11;Lori Miller;France;Le Petit-Quevilly;ECONOMY;office supplies and storage;Smead Trays, Blue;$218;5
27/4/11;William Somerville;Netherlands;Nijmegen;ECONOMY;office supplies and envelopes;Cameo Peel and Seal, Set of 50;$53;5
27/4/11;Louie Knight;France;Chaumont;ECONOMY;office supplies and art;Stanley Pencil Sharpener, Fluorescent;$124;5
27/4/11;Louie Knight;France;Chaumont;ECONOMY;office supplies and binders;Cardinal Binder, Clear;$120;9
27/4/11;Louie Knight;France;Chaumont;ECONOMY;office supplies and fasteners;OIC Push Pins, Assorted Sizes;$25;2
28/4/11;Jodie Garner;France;Vernon;ECONOMY;office supplies and binders;Acco Binder, Recycled;$16;1
29/4/11;Imogen Daly;Switzerland;Geneva;ECONOMY;office supplies and labels;Smead Round Labels, 5000 Label Set;$15;2
29/4/11;Mohammed Fox;France;Cholet;ECONOMY;office supplies and storage;Eldon Box, Single Width;$37;4
29/4/11;Charlotte Taylor;Italy;Siena;ECONOMY;office supplies and binders;Avery Binding Machine, Clear;$145;3
29/4/11;Melody Nelson;Italy;Cesena;ECONOMY;office supplies and art;Sanford Sketch Pad, Fluorescent;$93;2
29/4/11;Jacob Roemer;France;Nogent-sur-Oise;ECONOMY;office supplies and supplies;Elite Scissors, Steel;$66;3
29/4/11;Leslie Wilson;Belgium;Antwerp;PRIORITY;office supplies and art;BIC Pencil Sharpener, Blue;$29;1
29/4/11;Leslie Wilson;Belgium;Antwerp;PRIORITY;office supplies and art;Boston Canvas, Blue;$161;3
2/5/11;Eileen Walker;France;Pontoise;ECONOMY;office supplies and appliances;Hoover Microwave, Red;$1.389;5
2/5/11;Sam French;Germany;Krefeld;ECONOMY;technology and machines;Epson Phone, Wireless;$162;2
3/5/11;Ebony Sadlier;Germany;Bremen;PLUS;office supplies and storage;Eldon Lockers, Single Width;$534;3
3/5/11;Ebony Sadlier;Germany;Bremen;PLUS;technology and machines;Okidata Calculator, Red;$99;2
3/5/11;Ebony Sadlier;Germany;Bremen;PLUS;technology and phones;Apple Headset, Cordless;$533;7
4/5/11;Dylan Disney;Germany;Augsburg;ECONOMY;furniture and furnishings;Deflect-O Stacking Tray, Erganomic;$112;5
4/5/11;Dylan Disney;Germany;Augsburg;ECONOMY;office supplies and labels;Novimex File Folder Labels, 5000 Label Set;$26;3
4/5/11;Toby Clunie;United Kingdom;London;ECONOMY;technology and machines;Okidata Inkjet, Wireless;$1.413;5
4/5/11;Rose Heap;Germany;Munich;PLUS;office supplies and art;Binney & Smith Sketch Pad, Water Color;$99;2
4/5/11;Rose Heap;Germany;Munich;PLUS;technology and copiers;Canon Fax and Copier, High-Speed;$379;2
4/5/11;Edward Webber;Germany;Moers;ECONOMY;office supplies and labels;Harbour Creations File Folder Labels, Laser Printer Compatible;$35;4
4/5/11;Edward Webber;Germany;Moers;ECONOMY;technology and phones;Nokia Office Telephone, with Caller ID;$65;1
4/5/11;Philip Newsom;Germany;Ulm;ECONOMY;furniture and bookcases;Dania Classic Bookcase, Pine;$1.113;3
4/5/11;Philip Newsom;Germany;Ulm;ECONOMY;office supplies and art;BIC Markers, Fluorescent;$55;2
4/5/11;Philip Newsom;Germany;Ulm;ECONOMY;office supplies and art;Stanley Pens, Easy-Erase;$31;3
5/5/11;Louis Scott;Austria;Vienna;ECONOMY;technology and copiers;Brother Fax and Copier, Digital;$382;2
5/5/11;Louis Scott;Austria;Vienna;ECONOMY;technology and copiers;Hewlett Copy Machine, Color;$1.047;4
5/5/11;John Kemp;Germany;Erfurt;ECONOMY;furniture and furnishings;Tenex Photo Frame, Black;$311;6
5/5/11;John Kemp;Germany;Erfurt;ECONOMY;office supplies and art;BIC Markers, Easy-Erase;$107;4
5/5/11;John Kemp;Germany;Erfurt;ECONOMY;office supplies and art;BIC Markers, Water Color;$89;3
5/5/11;John Kemp;Germany;Erfurt;ECONOMY;office supplies and envelopes;Cameo Peel and Seal, Security-Tint;$70;3
5/5/11;John Kemp;Germany;Erfurt;ECONOMY;office supplies and paper;Eaton Note Cards, Premium;$56;2
5/5/11;John Kemp;Germany;Erfurt;ECONOMY;office supplies and storage;Fellowes Box, Blue;$53;3
6/5/11;Eva Arnold;United Kingdom;Watford;PRIORITY;office supplies and fasteners;Accos Paper Clips, Assorted Sizes;$34;3
7/5/11;Lisa Watkins;Spain;Alcobendas;PLUS;office supplies and envelopes;Kraft Mailers, with clear poly window;$82;2
7/5/11;Lisa Watkins;Spain;Alcobendas;PLUS;technology and phones;Samsung Speaker Phone, Full Size;$224;2
7/5/11;Richard Poole;Netherlands;Amsterdam;PLUS;office supplies and binders;Wilson Jones Binding Machine, ECONOMY;$171;7
9/5/11;Ewan Hyde;Sweden;Stockholm;ECONOMY;office supplies and art;Sanford Pencil Sharpener, Fluorescent;$26;2
9/5/11;Patricia Smith;Portugal;Porto;PRIORITY;furniture and furnishings;Eldon Frame, Durable;$170;3
10/5/11;Francesca Bowen;France;Champigny-sur-Marne;ECONOMY;office supplies and art;Binney & Smith Highlighters, Easy-Erase;$51;3
10/5/11;Francesca Bowen;France;Champigny-sur-Marne;ECONOMY;technology and machines;Konica Phone, Durable;$220;3
10/5/11;Francesca Bowen;France;Champigny-sur-Marne;ECONOMY;technology and machines;Konica Phone, White;$72;1
10/5/11;Denise Harris;United Kingdom;Dudley;ECONOMY;furniture and furnishings;Deflect-O Door Stop, Duo Pack;$92;3
10/5/11;Denise Harris;United Kingdom;Dudley;ECONOMY;office supplies and art;Stanley Pencil Sharpener, Water Color;$200;8
10/5/11;Phoebe Moore;Spain;Barcelona;IMMEDIATE;technology and machines;Epson Printer, White;$470;2
10/5/11;Erick Tanner;Sweden;Stockholm;PLUS;office supplies and art;Boston Pencil Sharpener, Water Color;$44;3
10/5/11;Erick Tanner;Sweden;Stockholm;PLUS;office supplies and paper;Enermax Parchment Paper, 8.5 x 11;$39;4
10/5/11;Erick Tanner;Sweden;Stockholm;PLUS;office supplies and storage;Tenex Lockers, Wire Frame;$610;6
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;furniture and bookcases;Safco Floating Shelf Set, Traditional;$197;2
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;office supplies and appliances;Hamilton Beach Toaster, White;$56;2
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;office supplies and fasteners;OIC Rubber Bands, 12 Pack;$41;5
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;office supplies and storage;Eldon Box, Wire Frame;$19;4
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;office supplies and storage;Fellowes Box, Industrial;$40;4
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;office supplies and storage;Rogers File Cart, Industrial;$212;3
11/5/11;Viola Watson;Netherlands;Apeldoorn;PLUS;office supplies and supplies;Acme Box Cutter, Serrated;$35;2
12/5/11;Maddison Newman;Netherlands;Utrecht;ECONOMY;office supplies and paper;Xerox Computer Printout Paper, Recycled;$53;4
12/5/11;Patrick Townson;France;Bordeaux;PRIORITY;furniture and tables;Chromcraft Wood Table, with Bottom Storage;$627;2
13/5/11;Jason Roger;Italy;Messina;PLUS;office supplies and art;Binney & Smith Canvas, Water Color;$109;2
13/5/11;Jason Roger;Italy;Messina;PLUS;technology and accessories;SanDisk Router, Bluetooth;$1.025;4
13/5/11;Robert James;France;Vincennes;ECONOMY;office supplies and art;Binney & Smith Sketch Pad, Blue;$139;3
15/5/11;Edward Hodges;France;Neuilly-sur-Marne;PLUS;technology and phones;Samsung Headset, Cordless;$194;3
16/5/11;Ralph Holmes;Ireland;Dublin;ECONOMY;office supplies and appliances;Breville Toaster, Red;$115;3
17/5/11;Tina Phelps;Italy;Milan;ECONOMY;office supplies and binders;Wilson Jones Binder Covers, Recycled;$35;3
17/5/11;Tina Phelps;Italy;Milan;ECONOMY;office supplies and paper;Green Bar Computer Printout Paper, Multicolor;$62;2
17/5/11;Tina Phelps;Italy;Milan;ECONOMY;technology and phones;Nokia Office Telephone, with Caller ID;$78;2
18/5/11;Rebecca Chamberlain;France;Argenteuil;IMMEDIATE;office supplies and art;Binney & Smith Sketch Pad, Blue;$510;11
18/5/11;Rebecca Chamberlain;France;Argenteuil;IMMEDIATE;office supplies and envelopes;Jiffy Peel and Seal, Recycled;$94;5
18/5/11;Maddison Breen;Germany;Berlin;ECONOMY;office supplies and fasteners;Stockwell Clamps, Bulk Pack;$51;3
18/5/11;Ryan Price;Austria;Vienna;ECONOMY;furniture and chairs;Office Star Swivel Stool, Adjustable;$1.059;6
18/5/11;Ryan Price;Austria;Vienna;ECONOMY;furniture and furnishings;Advantus Door Stop, Erganomic;$87;2
18/5/11;Ryan Price;Austria;Vienna;ECONOMY;office supplies and storage;Fellowes File Cart, Industrial;$965;7
18/5/11;Gabriel Sanders;Italy;Quartu Sant'Elena;ECONOMY;office supplies and storage;Rogers Box, Single Width;$43;3
19/5/11;Milla Hollinworth;Spain;Toledo;ECONOMY;office supplies and art;Sanford Canvas, Easy-Erase;$457;9
19/5/11;Milla Hollinworth;Spain;Toledo;ECONOMY;office supplies and paper;Green Bar Note Cards, Premium;$238;8
19/5/11;Milla Hollinworth;Spain;Toledo;ECONOMY;office supplies and paper;Xerox Memo Slips, Multicolor;$15;1
19/5/11;Henry Chandler;France;Rennes;PLUS;office supplies and supplies;Kleencut Box Cutter, High Speed;$139;4
21/5/11;Mary Parker;Italy;Rome;ECONOMY;office supplies and binders;Acco Hole Reinforcements, Clear;$24;4
21/5/11;Mary Parker;Italy;Rome;ECONOMY;office supplies and binders;Acco Hole Reinforcements, ECONOMY;$47;7
21/5/11;Bianca Monsoor;Netherlands;Breda;PLUS;furniture and bookcases;Sauder 3-Shelf Cabinet, Mobile;$508;6
21/5/11;Bianca Monsoor;Netherlands;Breda;PLUS;office supplies and binders;Wilson Jones Hole Reinforcements, ECONOMY;$5;2
21/5/11;Bianca Monsoor;Netherlands;Breda;PLUS;office supplies and fasteners;Advantus Paper Clips, Assorted Sizes;$11;2
25/5/11;Angus Reading;Italy;Naples;ECONOMY;office supplies and art;Binney & Smith Markers, Blue;$24;1
25/5/11;Angus Reading;Italy;Naples;ECONOMY;office supplies and art;Binney & Smith Pencil Sharpener, Water Color;$60;2
25/5/11;Angus Reading;Italy;Naples;ECONOMY;office supplies and storage;Rogers File Cart, Single Width;$256;3
25/5/11;Angus Reading;Italy;Naples;ECONOMY;technology and accessories;Belkin Memory Card, Programmable;$698;6
25/5/11;Angus Reading;Italy;Naples;ECONOMY;technology and phones;Samsung Audio Dock, with Caller ID;$601;6
26/5/11;Alana Zahel;France;Lisieux;PRIORITY;office supplies and art;Boston Pens, Blue;$43;3
26/5/11;Lily Dallachy;United Kingdom;Portsmouth;ECONOMY;office supplies and storage;Tenex Folders, Blue;$46;2
26/5/11;Lily Dallachy;United Kingdom;Portsmouth;ECONOMY;office supplies and storage;Tenex Lockers, Single Width;$2.859;14
26/5/11;Lily Dallachy;United Kingdom;Portsmouth;ECONOMY;office supplies and supplies;Fiskars Letter Opener, High Speed;$164;6
26/5/11;Louis Wilson;United Kingdom;London;ECONOMY;furniture and bookcases;Dania Floating Shelf Set, Metal;$608;4
26/5/11;Louis Wilson;United Kingdom;London;ECONOMY;office supplies and art;BIC Highlighters, Water Color;$159;8
26/5/11;Louis Wilson;United Kingdom;London;ECONOMY;office supplies and binders;Avery 3-Hole Punch, Clear;$123;5
26/5/11;Louis Wilson;United Kingdom;London;ECONOMY;office supplies and storage;Rogers File Cart, Single Width;$255;2
27/5/11;Lincoln Want;Germany;Pulheim;PRIORITY;furniture and bookcases;Safco Floating Shelf Set, Pine;$713;4
27/5/11;Lincoln Want;Germany;Pulheim;PRIORITY;furniture and tables;Bevis Coffee Table, with Bottom Storage;$827;4
27/5/11;Lincoln Want;Germany;Pulheim;PRIORITY;office supplies and appliances;Breville Coffee Grinder, White;$324;6
27/5/11;Lincoln Want;Germany;Pulheim;PRIORITY;office supplies and binders;Cardinal 3-Hole Punch, Clear;$141;5
27/5/11;Lincoln Want;Germany;Pulheim;PRIORITY;office supplies and binders;Ibico Hole Reinforcements, Recycled;$44;6
27/5/11;Esther Henderson;Germany;Hamburg;ECONOMY;office supplies and fasteners;Advantus Rubber Bands, Bulk Pack;$100;6
27/5/11;Mariam McMeckan;Sweden;Stockholm;PRIORITY;office supplies and envelopes;Cameo Clasp Envelope, Recycled;$46;11
28/5/11;Elijah Sodeman;United Kingdom;Luton;ECONOMY;technology and accessories;Logitech Mouse, Erganomic;$54;2
30/5/11;Angus Ibsch;France;Talence;PRIORITY;furniture and tables;Hon Computer Table, Adjustable Height;$2.229;7
31/5/11;Leon Thompson;Italy;Rome;ECONOMY;office supplies and storage;Fellowes Trays, Wire Frame;$102;3
